trade_date,symbol,name,period,period_label,close,ma20,ma30,dev20_pct,dev30_pct,source
20230303,000001.SH,上证综指,week,周K,3328.393,3150.5678,3165.0166999999997,5.644227050120931,5.161941167640616,公开指数日线计算（周K最后实际交易日）
20230310,000001.SH,上证综指,week,周K,3230.077,3158.4723,3164.2446666666665,2.2670675313505306,2.080507048864977,公开指数日线计算（周K最后实际交易日）
20230317,000001.SH,上证综指,week,周K,3250.546,3169.05315,3165.0286333333333,2.5715204555657234,2.7019460666490636,公开指数日线计算（周K最后实际交易日）
20230324,000001.SH,上证综指,week,周K,3265.654,3186.53955,3164.6541666666667,2.482770063217954,3.1914967011929862,公开指数日线计算（周K最后实际交易日）
20230331,000001.SH,上证综指,week,周K,3272.86,3196.64275,3165.1468999999997,2.384290518544807,3.4030995528201435,公开指数日线计算（周K最后实际交易日）
20230331,000001.SH,上证综指,month,月K,3272.86,3299.6567999999997,3352.2480333333338,-0.8121087017292083,-2.368202846088141,公开指数日线计算（月K最后实际交易日）
20230407,000001.SH,上证综指,week,周K,3327.646,3208.6603999999998,3168.1943333333334,3.7082640468901085,5.032887818434539,公开指数日线计算（周K最后实际交易日）
20230414,000001.SH,上证综指,week,周K,3338.153,3220.7059,3173.2501666666662,3.6466260393412497,5.1966540509648995,公开指数日线计算（周K最后实际交易日）
20230421,000001.SH,上证综指,week,周K,3301.258,3230.68415,3174.5569666666665,2.184486217880499,3.9911406430476193,公开指数日线计算（周K最后实际交易日）
20230428,000001.SH,上证综指,week,周K,3323.275,3239.0407,3181.1195333333335,2.6005940586050658,4.468724459332374,公开指数日线计算（周K最后实际交易日）
20230428,000001.SH,上证综指,month,月K,3323.275,3288.6235500000003,3355.539433333333,1.0536763929699378,-0.961527467471357,公开指数日线计算（月K最后实际交易日）
20230505,000001.SH,上证综指,week,周K,3334.503,3245.41835,3189.3239666666664,2.744935795411396,4.552031554356906,公开指数日线计算（周K最后实际交易日）
20230512,000001.SH,上证综指,week,周K,3272.362,3250.64355,3197.5896666666667,0.6681277004364272,2.338396765313533,公开指数日线计算（周K最后实际交易日）
20230519,000001.SH,上证综指,week,周K,3283.542,3262.52735,3204.6414999999997,0.6441218033007567,2.4620694701732004,公开指数日线计算（周K最后实际交易日）
20230526,000001.SH,上证综指,week,周K,3212.504,3268.68965,3210.427333333333,-1.7189043933858894,0.06468505438841365,公开指数日线计算（周K最后实际交易日）
20230531,000001.SH,上证综指,month,月K,3204.564,3270.4434,3349.2997333333333,-2.014387406918594,-4.321372969187431,公开指数日线计算（月K最后实际交易日）
20230602,000001.SH,上证综指,week,周K,3230.069,3272.31125,3220.8987666666667,-1.2908995133027235,0.2847103866857603,公开指数日线计算（周K最后实际交易日）
20230609,000001.SH,上证综指,week,周K,3231.406,3274.11625,3226.2524333333336,-1.304481781915967,0.1597384821293124,公开指数日线计算（周K最后实际交易日）
20230616,000001.SH,上证综指,week,周K,3273.334,3274.54225,3232.4538,-0.03689828708119958,1.2646801015377296,公开指数日线计算（周K最后实际交易日）
20230621,000001.SH,上证综指,week,周K,3197.901,3271.267,3235.809066666667,-2.242739586832865,-1.1715174129763417,公开指数日线计算（周K最后实际交易日）
20230630,000001.SH,上证综指,week,周K,3202.062,3268.33645,3239.1547,-2.0277731810627975,-1.14513517986653,公开指数日线计算（周K最后实际交易日）
20230630,000001.SH,上证综指,month,月K,3202.062,3253.1796999999997,3340.266166666667,-1.5713149814625904,-4.137519579901749,公开指数日线计算（月K最后实际交易日）
20230707,000001.SH,上证综指,week,周K,3196.609,3266.9656999999997,3240.5035333333335,-2.153579390196836,-1.3545590332432522,公开指数日线计算（周K最后实际交易日）
20230714,000001.SH,上证综指,week,周K,3237.701,3265.4927500000003,3241.5285666666664,-0.8510737008985969,-0.11807906634005993,公开指数日线计算（周K最后实际交易日）
20230721,000001.SH,上证综指,week,周K,3167.745,3257.46035,3241.5248,-2.7541501771464416,-2.2760831569143103,公开指数日线计算（周K最后实际交易日）
20230728,000001.SH,上证综指,week,周K,3275.926,3259.7527999999998,3249.193466666666,0.4961480514718897,0.8227436626221829,公开指数日线计算（周K最后实际交易日）
20230731,000001.SH,上证综指,month,月K,3291.04,3239.53735,3333.8652,1.5898149777467507,-1.284551037036541,公开指数日线计算（月K最后实际交易日）
20230804,000001.SH,上证综指,week,周K,3288.084,3261.6297,3255.8210000000004,0.8110761316650894,0.9909328553381558,公开指数日线计算（周K最后实际交易日）
20230811,000001.SH,上证综指,week,周K,3189.248,3257.8094,3256.8747000000003,-2.104524592506851,-2.0764292835705467,公开指数日线计算（周K最后实际交易日）
20230818,000001.SH,上证综指,week,周K,3131.953,3250.76405,3254.7629333333334,-3.6548653846470436,-3.7732374323053652,公开指数日线计算（周K最后实际交易日）
20230825,000001.SH,上证综指,week,周K,3064.075,3237.5855,3248.071633333333,-5.359256149374292,-5.664796042213716,公开指数日线计算（周K最后实际交易日）
20230831,000001.SH,上证综指,month,月K,3119.876,3213.5424,3320.891733333333,-2.9147398210771946,-6.0530649438415685,公开指数日线计算（月K最后实际交易日）
20230901,000001.SH,上证综指,week,周K,3133.247,3227.3402,3243.733,-2.915502989117791,-3.406137311548152,公开指数日线计算（周K最后实际交易日）
20230908,000001.SH,上证综指,week,周K,3116.719,3218.11325,3238.934533333333,-3.1507359164566373,-3.773325211595291,公开指数日线计算（周K最后实际交易日）
20230915,000001.SH,上证综指,week,周K,3117.743,3207.83665,3235.3918333333336,-2.808548558730395,-3.6363086573079295,公开指数日线计算（周K最后实际交易日）
20230922,000001.SH,上证综指,week,周K,3132.432,3197.7331000000004,3230.9009,-2.0421060156646798,-3.0477226955491044,公开指数日线计算（周K最后实际交易日）
20230928,000001.SH,上证综指,week,周K,3110.475,3189.63875,3223.6369666666665,-2.4819033189887096,-3.5103818400394893,公开指数日线计算（周K最后实际交易日）
20230928,000001.SH,上证综指,month,月K,3110.475,3200.99415,3309.8438333333334,-2.8278449056209687,-6.02351178401519,公开指数日线计算（月K最后实际交易日）
20231013,000001.SH,上证综指,week,周K,3088.099,3179.8666000000003,3218.9043666666666,-2.8858946472786084,-4.0636611643769305,公开指数日线计算（周K最后实际交易日）
20231020,000001.SH,上证综指,week,周K,2983.059,3168.39435,3209.9881333333333,-5.849503866209071,-7.069469540302753,公开指数日线计算（周K最后实际交易日）
20231027,000001.SH,上证综指,week,周K,3017.784,3157.7801,3201.7258,-4.433370772081302,-5.745082855002758,公开指数日线计算（周K最后实际交易日）
20231031,000001.SH,上证综指,month,月K,3018.771,3178.8174000000004,3295.574333333333,-5.034778027828846,-8.39924411759082,公开指数日线计算（月K最后实际交易日）
20231103,000001.SH,上证综指,week,周K,3030.798,3147.7497,3193.6570666666667,-3.7154065966553795,-5.099453800675247,公开指数日线计算（周K最后实际交易日）
20231110,000001.SH,上证综指,week,周K,3038.97,3136.0315,3184.034533333333,-3.095042253242686,-4.555997487296926,公开指数日线计算（周K最后实际交易日）
20231117,000001.SH,上证综指,week,周K,3054.366,3128.85475,3174.5749666666666,-2.3807033547977863,-3.786616095977313,公开指数日线计算（周K最后实际交易日）
20231124,000001.SH,上证综指,week,周K,3040.972,3120.8002500000002,3165.8987666666667,-2.557941668967756,-3.946012676779309,公开指数日线计算（周K最后实际交易日）
20231130,000001.SH,上证综指,month,月K,3029.673,3167.6909,3276.0475333333334,-4.357050746333879,-7.520481031685488,公开指数日线计算（月K最后实际交易日）
20231201,000001.SH,上证综指,week,周K,3031.636,3112.5516,3156.1774666666665,-2.5996548940746766,-3.9459589323473154,公开指数日线计算（周K最后实际交易日）
20231208,000001.SH,上证综指,week,周K,2969.559,3099.1445,3144.0126666666665,-4.181331331920779,-5.5487583913465865,公开指数日线计算（周K最后实际交易日）
20231215,000001.SH,上证综指,week,周K,2942.557,3087.8851000000004,3133.0191666666665,-4.7063959730885285,-6.079189322972011,公开指数日线计算（周K最后实际交易日）
20231222,000001.SH,上证综指,week,周K,2914.775,3069.82755,3120.7269333333334,-5.050855381110897,-6.599485880469214,公开指数日线计算（周K最后实际交易日）
20231229,000001.SH,上证综指,week,周K,2974.935,3054.1701000000003,3112.8079666666667,-2.5943250508542515,-4.4292152983117505,公开指数日线计算（周K最后实际交易日）
20231229,000001.SH,上证综指,month,月K,2974.935,3164.0845500000005,3255.505466666667,-5.978018191707313,-8.61833805961767,公开指数日线计算（月K最后实际交易日）
20240105,000001.SH,上证综指,week,周K,2929.183,3041.16685,3102.7784333333334,-3.682265903957227,-5.594838209147879,公开指数日线计算（周K最后实际交易日）
20240112,000001.SH,上证综指,week,周K,2881.977,3028.6680499999998,3091.1308,-4.843417884637436,-6.766255248726449,公开指数日线计算（周K最后实际交易日）
20240119,000001.SH,上证综指,week,周K,2832.279,3017.07825,3076.428966666667,-6.125106301104388,-7.936148349662863,公开指数日线计算（周K最后实际交易日）
20240126,000001.SH,上证综指,week,周K,2910.223,3005.92705,3066.8396999999995,-3.183844731028984,-5.106778159940983,公开指数日线计算（周K最后实际交易日）
20240131,000001.SH,上证综指,month,月K,2788.548,3144.1906,3235.2118333333333,-11.311101814247525,-13.806324171147788,公开指数日线计算（月K最后实际交易日）
20240202,000001.SH,上证综指,week,周K,2730.152,2986.5987,3051.1093666666666,-8.586580446847448,-10.51936617458299,公开指数日线计算（周K最后实际交易日）
20240208,000001.SH,上证综指,week,周K,2865.903,2974.0067,3040.0858333333335,-3.634951461272773,-5.7295366934541185,公开指数日线计算（周K最后实际交易日）
20240223,000001.SH,上证综指,week,周K,3004.881,2967.6291499999998,3032.325166666667,1.2552730855875271,-0.9050535532386661,公开指数日线计算（周K最后实际交易日）
20240229,000001.SH,上证综指,month,月K,3015.171,3125.01835,3217.5861999999997,-3.515094559364751,-6.290902167593826,公开指数日线计算（月K最后实际交易日）
20240301,000001.SH,上证综指,week,周K,3027.02,2963.4564,3027.6343333333334,2.1449142966976087,-0.020290869560102287,公开指数日线计算（周K最后实际交易日）
20240308,000001.SH,上证综指,week,周K,3046.019,2961.3523999999998,3019.970766666667,2.8590518305082524,0.8625326318004056,公开指数日线计算（周K最后实际交易日）
20240315,000001.SH,上证综指,week,周K,3054.636,2964.93125,3012.1891666666666,3.0255254653881014,1.4091689128643115,公开指数日线计算（周K最后实际交易日）
20240322,000001.SH,上证综指,week,周K,3048.034,2966.4437499999995,3007.482033333333,2.7504398153513243,1.3483693740215408,公开指数日线计算（周K最后实际交易日）
20240329,000001.SH,上证综指,week,周K,3041.167,2966.9622,3004.4558333333334,2.5010362450859747,1.2218907084394326,公开指数日线计算（周K最后实际交易日）
20240329,000001.SH,上证综指,month,月K,3041.167,3114.4148,3200.019533333333,-2.3518960929674537,-4.964111364903545,公开指数日线计算（月K最后实际交易日）
20240403,000001.SH,上证综指,week,周K,3069.296,2968.4785,3004.6298666666667,3.3962684924280007,2.1522162862966487,公开指数日线计算（周K最后实际交易日）
20240412,000001.SH,上证综指,week,周K,3019.474,2966.7339,3000.837433333333,1.777715891539855,0.6210455274801685,公开指数日线计算（周K最后实际交易日）
20240419,000001.SH,上证综指,week,周K,3065.261,2967.9483499999997,2999.1221666666665,3.2787851581042693,2.2052730651796804,公开指数日线计算（周K最后实际交易日）
20240426,000001.SH,上证综指,week,周K,3088.636,2970.79835,2998.1519333333335,3.9665314207542934,3.0179947073618374,公开指数日线计算（周K最后实际交易日）
20240430,000001.SH,上证综指,week,周K,3104.825,2977.5616499999996,2997.2317,4.274079430059841,3.589755840364295,公开指数日线计算（周K最后实际交易日）
20240430,000001.SH,上证综指,month,月K,3104.825,3109.54915,3185.2691666666665,-0.15192395334867603,-2.5255060862203416,公开指数日线计算（月K最后实际交易日）
20240510,000001.SH,上证综指,week,周K,3154.547,2988.16115,2998.700766666667,5.568168570828247,5.197125203878561,公开指数日线计算（周K最后实际交易日）
